xl1xv1r src,x1i10hfl href 3,Primer segmento,Segundo segmento,tercer segmento,likes,Respuestas,repost,x1rg5ohu
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHYBS1_yj_iBuOrFC8vtsuuH5fBsaJd0naLcNfddzjBmlfNofb5tHiozV50kOFOgE4&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=x8yEaMkegm41rNRAz7bBzw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxZsZ-AaoIHW4Ggd9kJCC_LFKnzfCxmmQWoXss7nHtNog&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTv4tSAlAhb,It’s much harder to get someone competent to try hard than it is to get someone who tries hard to become competent,,,453,54,23,20/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHYBS1_yj_iBuOrFC8vtsuuH5fBsaJd0naLcNfddzjBmlfNofb5tHiozV50kOFOgE4&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=x8yEaMkegm41rNRAz7bBzw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxZsZ-AaoIHW4Ggd9kJCC_LFKnzfCxmmQWoXss7nHtNog&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTvWm1RFR4m,Something society gets wrong that I believe with my entire being:,a man must have a quest,,886,100,52,20/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHYBS1_yj_iBuOrFC8vtsuuH5fBsaJd0naLcNfddzjBmlfNofb5tHiozV50kOFOgE4&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=x8yEaMkegm41rNRAz7bBzw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxZsZ-AaoIHW4Ggd9kJCC_LFKnzfCxmmQWoXss7nHtNog&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTtRDUTEXAN,A theme I’ve noticed from ex-employees:,The people who make the least impact take the most credit.,,501,57,31,19/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHYBS1_yj_iBuOrFC8vtsuuH5fBsaJd0naLcNfddzjBmlfNofb5tHiozV50kOFOgE4&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=x8yEaMkegm41rNRAz7bBzw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxZsZ-AaoIHW4Ggd9kJCC_LFKnzfCxmmQWoXss7nHtNog&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTs2Y0iEaPa,Everything is hard and no one cares.,,,1 mil,63,99,19/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHYBS1_yj_iBuOrFC8vtsuuH5fBsaJd0naLcNfddzjBmlfNofb5tHiozV50kOFOgE4&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=x8yEaMkegm41rNRAz7bBzw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxZsZ-AaoIHW4Ggd9kJCC_LFKnzfCxmmQWoXss7nHtNog&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTsz1HZlABQ,If you want to stand out in a crowded marketplace,#tell the truth.,,76,8,3,19/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGxznheEMuuO6XSjMGKhjv7POkfWV0mR46VD-wP5cTqjmIo0YurWsTPs-m-QDFTSYs&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=QxlAAxw0K5Y4_cYSiMB6tQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afwr0cNpfGJ6LgZLdBVcOiupwuMc0wMu5JZ1KzA83Pvi9w&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTyceRXFmHE,It’s hard because you’re inexperienced not incapable.,,,"1,2 mil",79,111,21/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGxznheEMuuO6XSjMGKhjv7POkfWV0mR46VD-wP5cTqjmIo0YurWsTPs-m-QDFTSYs&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=QxlAAxw0K5Y4_cYSiMB6tQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afwr0cNpfGJ6LgZLdBVcOiupwuMc0wMu5JZ1KzA83Pvi9w&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTyBlFSFiqT,A trait I’ve noticed from all great entrepreneurs: they always ask: “Great. Now how can we do it faster?”,,,579,80,32,21/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGxznheEMuuO6XSjMGKhjv7POkfWV0mR46VD-wP5cTqjmIo0YurWsTPs-m-QDFTSYs&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=QxlAAxw0K5Y4_cYSiMB6tQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afwr0cNpfGJ6LgZLdBVcOiupwuMc0wMu5JZ1KzA83Pvi9w&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTv4tSAlAhb,It’s much harder to get someone competent to try hard than it is to get someone who tries hard to become competent,,,453,54,23,20/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGxznheEMuuO6XSjMGKhjv7POkfWV0mR46VD-wP5cTqjmIo0YurWsTPs-m-QDFTSYs&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=QxlAAxw0K5Y4_cYSiMB6tQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afwr0cNpfGJ6LgZLdBVcOiupwuMc0wMu5JZ1KzA83Pvi9w&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTvWm1RFR4m,Something society gets wrong that I believe with my entire being:,a man must have a quest,,886,100,52,20/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGxznheEMuuO6XSjMGKhjv7POkfWV0mR46VD-wP5cTqjmIo0YurWsTPs-m-QDFTSYs&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=QxlAAxw0K5Y4_cYSiMB6tQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afwr0cNpfGJ6LgZLdBVcOiupwuMc0wMu5JZ1KzA83Pvi9w&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTtRDUTEXAN,A theme I’ve noticed from ex-employees:,The people who make the least impact take the most credit.,,501,57,31,19/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGxznheEMuuO6XSjMGKhjv7POkfWV0mR46VD-wP5cTqjmIo0YurWsTPs-m-QDFTSYs&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=QxlAAxw0K5Y4_cYSiMB6tQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afwr0cNpfGJ6LgZLdBVcOiupwuMc0wMu5JZ1KzA83Pvi9w&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTs2Y0iEaPa,Everything is hard and no one cares.,,,1 mil,63,99,19/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGxznheEMuuO6XSjMGKhjv7POkfWV0mR46VD-wP5cTqjmIo0YurWsTPs-m-QDFTSYs&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=QxlAAxw0K5Y4_cYSiMB6tQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afwr0cNpfGJ6LgZLdBVcOiupwuMc0wMu5JZ1KzA83Pvi9w&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTsz1HZlABQ,If you want to stand out in a crowded marketplace,#tell the truth.,,76,8,3,19/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGxznheEMuuO6XSjMGKhjv7POkfWV0mR46VD-wP5cTqjmIo0YurWsTPs-m-QDFTSYs&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=QxlAAxw0K5Y4_cYSiMB6tQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afwr0cNpfGJ6LgZLdBVcOiupwuMc0wMu5JZ1KzA83Pvi9w&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTqsmZfEVaA,Free markets generate economic abundance Economic abundance lead to social inequalities.,"Social inequalities breed discontent.
Discontented people demand regulations.
Regulations empower politicians.
Politicians restrict free markets.",,148,18,2,18/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGxznheEMuuO6XSjMGKhjv7POkfWV0mR46VD-wP5cTqjmIo0YurWsTPs-m-QDFTSYs&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=QxlAAxw0K5Y4_cYSiMB6tQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afwr0cNpfGJ6LgZLdBVcOiupwuMc0wMu5JZ1KzA83Pvi9w&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTqOu1wjlzA,Your success in life will boil down to your ability to tolerate difficulty without changing your course of action.,,,1 mil,57,78,18/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGxznheEMuuO6XSjMGKhjv7POkfWV0mR46VD-wP5cTqjmIo0YurWsTPs-m-QDFTSYs&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=QxlAAxw0K5Y4_cYSiMB6tQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afwr0cNpfGJ6LgZLdBVcOiupwuMc0wMu5JZ1KzA83Pvi9w&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DToM9HVCdL6,"AI doesn’t reduce the value of money.
It reduces the value of labor.",Big difference.,,632,44,24,17/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGxznheEMuuO6XSjMGKhjv7POkfWV0mR46VD-wP5cTqjmIo0YurWsTPs-m-QDFTSYs&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=QxlAAxw0K5Y4_cYSiMB6tQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afwr0cNpfGJ6LgZLdBVcOiupwuMc0wMu5JZ1KzA83Pvi9w&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTnxnvTFOpu,Scale isn’t about doing more.,It’s about removing everything that isn’t worth doing.,Then doing as much as you can of what’s left.,136,12,8,17/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGxznheEMuuO6XSjMGKhjv7POkfWV0mR46VD-wP5cTqjmIo0YurWsTPs-m-QDFTSYs&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=QxlAAxw0K5Y4_cYSiMB6tQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afwr0cNpfGJ6LgZLdBVcOiupwuMc0wMu5JZ1KzA83Pvi9w&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTnmu6HjmPD,Our greatest source of suffering is believing there’s something wrong with our suffering.,,,373,35,18,17/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGxznheEMuuO6XSjMGKhjv7POkfWV0mR46VD-wP5cTqjmIo0YurWsTPs-m-QDFTSYs&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=QxlAAxw0K5Y4_cYSiMB6tQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afwr0cNpfGJ6LgZLdBVcOiupwuMc0wMu5JZ1KzA83Pvi9w&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTllL0Skpkj,The writing process:,A slog of improving one thing at a time when there are more things to improve than you have time then eventually making a hard call at some point that all new changes you’re capable of seeing make it worse and calling it ‘finished’.,,167,14,8,16/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGxznheEMuuO6XSjMGKhjv7POkfWV0mR46VD-wP5cTqjmIo0YurWsTPs-m-QDFTSYs&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=QxlAAxw0K5Y4_cYSiMB6tQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afwr0cNpfGJ6LgZLdBVcOiupwuMc0wMu5JZ1KzA83Pvi9w&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTlH45CkQcy,There are two types of people:,"1. People that work just enough that people don’t criticize them
 2. People that work to be the absolute best there’s ever been",Do not ask them to work together.,507,62,41,16/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGxznheEMuuO6XSjMGKhjv7POkfWV0mR46VD-wP5cTqjmIo0YurWsTPs-m-QDFTSYs&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=QxlAAxw0K5Y4_cYSiMB6tQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afwr0cNpfGJ6LgZLdBVcOiupwuMc0wMu5JZ1KzA83Pvi9w&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTi9pLaD0Rr,You don’t have what you want because you’re not as good as you think you are.,And you’re not as good as you think you are because you think you worked a lot longer and a lot harder than you really did.,"The people beating you worked longer than you or harder than you, or both.",499,42,36,15/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHUtgnvphITldco5hKMp0FrntKYO1OBQeDzUw5J_4L0R1e-aKc-6J09vrGO63v22Og&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=V1HaP2r-kbfFhWaXanuHsA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfwvTPZZPenCx-jcfgdeZsRYk7nrkZngJLHh1c3YSZYnYw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTnxnvTFOpu,Scale isn’t about doing more.,It’s about removing everything that isn’t worth doing.,Then doing as much as you can of what’s left.,136,12,8,17/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHUtgnvphITldco5hKMp0FrntKYO1OBQeDzUw5J_4L0R1e-aKc-6J09vrGO63v22Og&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=V1HaP2r-kbfFhWaXanuHsA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfwvTPZZPenCx-jcfgdeZsRYk7nrkZngJLHh1c3YSZYnYw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTnmu6HjmPD,Our greatest source of suffering is believing there’s something wrong with our suffering.,,,373,35,18,17/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHUtgnvphITldco5hKMp0FrntKYO1OBQeDzUw5J_4L0R1e-aKc-6J09vrGO63v22Og&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=V1HaP2r-kbfFhWaXanuHsA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfwvTPZZPenCx-jcfgdeZsRYk7nrkZngJLHh1c3YSZYnYw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTllL0Skpkj,The writing process:,A slog of improving one thing at a time when there are more things to improve than you have time then eventually making a hard call at some point that all new changes you’re capable of seeing make it worse and calling it ‘finished’.,,167,14,8,16/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHUtgnvphITldco5hKMp0FrntKYO1OBQeDzUw5J_4L0R1e-aKc-6J09vrGO63v22Og&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=V1HaP2r-kbfFhWaXanuHsA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfwvTPZZPenCx-jcfgdeZsRYk7nrkZngJLHh1c3YSZYnYw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTlH45CkQcy,There are two types of people:,"1. People that work just enough that people don’t criticize them
 2. People that work to be the absolute best there’s ever been",Do not ask them to work together.,507,62,41,16/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHUtgnvphITldco5hKMp0FrntKYO1OBQeDzUw5J_4L0R1e-aKc-6J09vrGO63v22Og&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=V1HaP2r-kbfFhWaXanuHsA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfwvTPZZPenCx-jcfgdeZsRYk7nrkZngJLHh1c3YSZYnYw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTi9pLaD0Rr,You don’t have what you want because you’re not as good as you think you are.,And you’re not as good as you think you are because you think you worked a lot longer and a lot harder than you really did.,"The people beating you worked longer than you or harder than you, or both.",499,42,36,15/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHUtgnvphITldco5hKMp0FrntKYO1OBQeDzUw5J_4L0R1e-aKc-6J09vrGO63v22Og&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=V1HaP2r-kbfFhWaXanuHsA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfwvTPZZPenCx-jcfgdeZsRYk7nrkZngJLHh1c3YSZYnYw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTig7EKADaU,Pro tip for dealing with men:,"If you see one do something that you think is admirable don’t tell them “I’m proud of you.” Unless you are clearly their superior, it comes off weird.","Instead, say “thank you for inspiring me” or “thank you for setting the standard.” It’ll go way further.",1 mil,58,48,15/01/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHUtgnvphITldco5hKMp0FrntKYO1OBQeDzUw5J_4L0R1e-aKc-6J09vrGO63v22Og&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=V1HaP2r-kbfFhWaXanuHsA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfwvTPZZPenCx-jcfgdeZsRYk7nrkZngJLHh1c3YSZYnYw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DTga6NHki6Y,Normalize saying thank you for the same thing everyday.,,,"1,5 mil",69,125,14/01/2026
